K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,reliable_mini_batch,clusters,pos_weight,accuracy,f1,recall,precision,losses
5.0,1.0,256.0,64.0,,0.0069377556596441,removal,0.0,0.1338915818490737,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2435362637288919,0.9413886384129848,0.8561232343836123,0.8276747503566334,0.8866079494128275,"[3.816902682185173, 3.1913080364465714, 3.1733032763004303, 3.1135414242744446, 2.8498942852020264, 2.726635403931141, 2.7654213458299637, 2.559518590569496, 2.40808816999197, 2.3850553706288338, 2.202708140015602, 2.0748989805579185, 2.017420656979084, 1.8320705220103264, 1.766118086874485, 1.5987488105893135, 1.5514446049928665, 1.4059426859021187, 1.3606554344296455, 1.2583255842328072, 1.1611071452498436, 1.0863390639424324, 1.0233298167586327, 0.9817365854978561, 0.9218537658452988, 0.8593256548047066, 0.8263643123209476, 0.7896084971725941, 0.7404748983681202, 0.7015480250120163, 0.6778761520981789, 0.6203150879591703, 0.6058999430388212, 0.5774750523269176, 0.532752763479948, 0.5239827204495668, 0.5019723754376173, 0.49775609746575356, 0.4710288494825363, 0.43899167515337467, 0.43002427741885185, 0.407818078994751, 0.4026077650487423, 0.3670506849884987, 0.36488479748368263, 0.35461828485131264, 0.33898756839334965, 0.3234507851302624, 0.3182241655886173, 0.30114426650106907]"
5.0,1.0,256.0,64.0,,0.007966077379922,removal,0.0,0.1101562052293951,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2652803145733427,0.941088067327923,0.8522747757731578,0.8065620542082739,0.9034806389776359,"[4.110452771186829, 3.4201808720827103, 3.3943071216344833, 3.289511114358902, 3.0012950748205185, 2.8579452484846115, 2.8671156018972397, 2.640310525894165, 2.4585011154413223, 2.39806404709816, 2.1942405104637146, 2.029951147735119, 1.9487490057945251, 1.7593121975660324, 1.6739691644906998, 1.4987701922655106, 1.4342658892273903, 1.3022198677062988, 1.2479426600039005, 1.1401363983750343, 1.0431720279157162, 0.9768173880875111, 0.9131086580455303, 0.8767730891704559, 0.8147601298987865, 0.7621006332337856, 0.7295165620744228, 0.695347897708416, 0.6500051431357861, 0.6219182554632425, 0.5952542275190353, 0.5455208923667669, 0.5287812761962414, 0.5087124686688185, 0.46682377345860004, 0.45369952730834484, 0.4405269045382738, 0.4338115509599447, 0.4104204773902893, 0.381598187610507, 0.3755518849939108, 0.35438106395304203, 0.3515866547822952, 0.3205235507339239, 0.31775856390595436, 0.3073692712932825, 0.29535751044750214, 0.28142104018479586, 0.2786515671759844, 0.26146507542580366]"
5.0,1.0,256.0,64.0,,0.0083554945509171,removal,0.0,0.1306495094365805,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2005894308299608,0.9424105801021941,0.8584734231181915,0.8291012838801711,0.8900422358357749,"[3.4612354189157486, 2.847325548529625, 2.810813382267952, 2.727990709245205, 2.4830412417650223, 2.3644232228398323, 2.341035693883896, 2.1525286436080933, 2.0239670649170876, 1.94603031873703, 1.7603612840175629, 1.636947087943554, 1.561696082353592, 1.4065700843930244, 1.3405113965272903, 1.187265768647194, 1.1302907280623913, 1.03078181296587, 0.9821808263659477, 0.8999110050499439, 0.8236212693154812, 0.7599559389054775, 0.7175139971077442, 0.6940348893404007, 0.642329478636384, 0.592654263600707, 0.5703637935221195, 0.5427742935717106, 0.515761099755764, 0.4805397614836693, 0.46390414237976074, 0.421507116407156, 0.4120544157922268, 0.3918002936989069, 0.3614815380424261, 0.35445217601954937, 0.34052181243896484, 0.3356095515191555, 0.3168715462088585, 0.29580067936331034, 0.2898093154653907, 0.27539300825446844, 0.2713360534980893, 0.24821719899773598, 0.24727776739746332, 0.23977402038872242, 0.2295648269355297, 0.21752268262207508, 0.21695180889219046, 0.20254539977759123]"
5.0,1.0,128.0,64.0,,0.0074671204586978,removal,0.0,0.1322433008699531,366.6,mean,GCNConv,15.0,10.0,1.0,200.0,0.2204142177003488,0.9421100090171326,0.8581957486200494,0.8316690442225392,0.8865530589123868,"[3.6608970314264297, 3.0475908368825912, 3.0124185979366302, 2.9322069585323334, 2.675095409154892, 2.5571542158722878, 2.5663954317569733, 2.373683750629425, 2.2364017218351364, 2.190695494413376, 2.0152951776981354, 1.877141609787941, 1.8142982348799706, 1.639272578060627, 1.5816614031791687, 1.4129439294338226, 1.36256193369627, 1.241269163787365, 1.1889724843204021, 1.0890891030430794, 1.0047906637191772, 0.9378875270485878, 0.8868593573570251, 0.8482948765158653, 0.7924091294407845, 0.7382674366235733, 0.71015215665102, 0.6791108585894108, 0.6413676775991917, 0.6039939820766449, 0.5825294181704521, 0.5285917185246944, 0.5171320214867592, 0.4918172359466553, 0.45543513633310795, 0.44737199507653713, 0.4302317053079605, 0.4227163102477789, 0.4007537513971329, 0.37349062226712704, 0.36651672050356865, 0.34736803360283375, 0.34208944626152515, 0.31227770633995533, 0.3095034044235945, 0.3006711918860674, 0.2891749367117882, 0.2747896956279874, 0.27328463084995747, 0.2550383247435093]"
3.0,1.0,256.0,64.0,,0.0085872138917436,removal,0.0,0.1216617618586574,366.6,sum,GCNConv,15.0,7.0,1.0,200.0,0.2400740633193442,0.9388638412984669,0.8464373095248501,0.7997146932952924,0.8989760706642679,"[2.998459294438362, 2.449694737792015, 2.3629814609885216, 2.2354210540652275, 2.0072185322642326, 1.8647570386528969, 1.8086761087179184, 1.644375778734684, 1.4941986128687859, 1.4270131438970566, 1.291279274970293, 1.1857455894351006, 1.1208540461957455, 1.0106872655451298, 0.9611862301826477, 0.8699246160686016, 0.8293363451957703, 0.7508457526564598, 0.7238225564360619, 0.6618471182882786, 0.6086474917829037, 0.5730557441711426, 0.5428493116050959, 0.5222337618470192, 0.48969826847314835, 0.45970566384494305, 0.44196647964417934, 0.42202693596482277, 0.3987959362566471, 0.3804706521332264, 0.3667174242436886, 0.33646347746253014, 0.32862845435738564, 0.31740259751677513, 0.2903844993561506, 0.28498163167387247, 0.277811948210001, 0.2755876360461116, 0.2598352646455169, 0.2423418089747429, 0.2390358578413725, 0.2280099531635642, 0.22432347852736712, 0.20444222632795572, 0.2033301331102848, 0.19677978567779064, 0.19136591907590628, 0.1802673703059554, 0.1788209741935134, 0.16899590753018856]"
5.0,1.0,256.0,64.0,,0.0052881533398105,removal,0.0,0.1254187707518414,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2768760432260029,0.941088067327923,0.8541294220206485,0.8185449358059914,0.8929902099074347,"[4.249842584133148, 3.5563462376594543, 3.562028169631958, 3.5272286236286163, 3.2563536316156387, 3.146270200610161, 3.2306351214647293, 3.042282819747925, 2.908096708357334, 2.9322222620248795, 2.7619360089302063, 2.618432566523552, 2.6232678294181824, 2.4336885660886765, 2.399011567234993, 2.209529899060726, 2.1796062290668488, 2.0227081403136253, 1.9921737760305405, 1.8684937953948975, 1.7396649792790413, 1.6594697386026382, 1.581630490720272, 1.5292780473828316, 1.4468950554728508, 1.372352384030819, 1.3225676640868187, 1.2758936807513237, 1.207182638347149, 1.1484588533639908, 1.1108861342072487, 1.0213366709649563, 1.0055765323340893, 0.9638812579214573, 0.889307726174593, 0.873026467859745, 0.8414394147694111, 0.8323970697820187, 0.7954225279390812, 0.7398908156901598, 0.7296792902052402, 0.6892659962177277, 0.6850988864898682, 0.6249825786799192, 0.6190201975405216, 0.5990033317357302, 0.5783072598278522, 0.5516848005354404, 0.5461941510438919, 0.513888930901885]"
5.0,1.0,256.0,64.0,,0.007050271844709301,removal,0.0,0.10574641321696518,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2610016907633187,0.940727382025849,0.8508835493373951,0.8025677603423681,0.9053989813242787,"[4.094481885433197, 3.4001945555210114, 3.374997138977051, 3.293238267302513, 3.0138258785009384, 2.884678363800049, 2.92151802778244, 2.71125066280365, 2.5497051179409027, 2.5143593549728394, 2.3196269497275352, 2.1671044677495956, 2.1099850609898567, 1.9175229892134666, 1.8579778224229813, 1.676134131848812, 1.6212571486830711, 1.473512016236782, 1.4202708713710308, 1.3137880563735962, 1.2086832225322723, 1.1316975206136703, 1.0663333758711815, 1.022253379225731, 0.9580123871564865, 0.8967593871057034, 0.8619633130729198, 0.820798471570015, 0.7682685367763042, 0.7315198257565498, 0.7062088772654533, 0.6484214700758457, 0.6314479168504477, 0.6030776221305132, 0.5552388597279787, 0.5396837443113327, 0.523124523460865, 0.5245980583131313, 0.49139949306845665, 0.4554310757666826, 0.4478101581335068, 0.42186783999204636, 0.4197522699832916, 0.38228449784219265, 0.3788096848875284, 0.36825926415622234, 0.35254119895398617, 0.33711072988808155, 0.3301787991076708, 0.3138200845569372]"
5.0,1.0,256.0,64.0,,0.0078568417958595,removal,0.0,0.1273795344379678,366.6,mean,GCNConv,15.0,10.0,1.0,200.0,0.2476753246675139,0.9410279531109108,0.8551964325866208,0.8265335235378032,0.8859359661708073,"[3.8883199989795685, 3.2484175860881805, 3.212479457259178, 3.1334221363067627, 2.844721242785454, 2.71403156965971, 2.7116987258195877, 2.4934752583503723, 2.328117400407791, 2.273134432733059, 2.080262415111065, 1.9286260604858398, 1.8523492589592934, 1.6674699187278748, 1.5980708822607994, 1.4295494928956032, 1.3686563447117805, 1.2393825724720955, 1.1919296272099018, 1.0887483395636082, 0.997649073600769, 0.9272033870220184, 0.8744074292480946, 0.83716756477952, 0.7860815022140741, 0.7282974943518639, 0.7000793740153313, 0.6671349555253983, 0.6227662079036236, 0.5904183052480221, 0.5707039088010788, 0.5199345573782921, 0.5079920906573534, 0.4857846777886152, 0.4464163910597563, 0.4363401997834444, 0.4209500290453434, 0.4144965708255768, 0.39379302226006985, 0.3659706972539425, 0.359546409919858, 0.3391513917595148, 0.33571432903409004, 0.3068993631750345, 0.30268071219325066, 0.29620030522346497, 0.2837161561474204, 0.268649491481483, 0.2655150415375829, 0.25048520788550377]"
5.0,1.0,256.0,64.0,,0.0046737859261361,removal,0.0,0.12364456287004319,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2942811057810419,0.9413285241959723,0.8548020689797967,0.8196861626248217,0.8930724831198426,"[4.4178107380867, 3.680722787976265, 3.712910607457161, 3.705185741186142, 3.4189903885126114, 3.3154774010181427, 3.4240031838417053, 3.247005432844162, 3.1050832718610764, 3.1528028696775436, 2.974255084991455, 2.8417231738567352, 2.87346214056015, 2.6755227893590927, 2.6777927577495575, 2.4775025993585587, 2.4435904771089554, 2.293499708175659, 2.285976782441139, 2.1605923175811768, 2.019319459795952, 1.9265257716178894, 1.8558488637208939, 1.8024810403585434, 1.730270341038704, 1.638191282749176, 1.5813497379422188, 1.5329566970467567, 1.4528321847319603, 1.3922516480088234, 1.3492021337151527, 1.2448725923895836, 1.2335389666259289, 1.1794462651014328, 1.092653103172779, 1.0720929726958275, 1.042461208999157, 1.0305912792682648, 0.9841196946799755, 0.918359998613596, 0.9100775010883808, 0.8596568368375301, 0.8539985977113247, 0.7771274000406265, 0.774048451334238, 0.7537173479795456, 0.7227488569915295, 0.6904200948774815, 0.683609165251255, 0.6440849229693413]"
7.0,1.0,256.0,64.0,,0.007191455637498201,removal,0.0,0.1280409707833866,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2774495808717513,0.943672978659453,0.8616319824624018,0.8325249643366618,0.8929622264819788,"[4.727011442184448, 3.9868687093257904, 4.0088323056697845, 3.958739846944809, 3.6231859922409058, 3.4697891026735306, 3.579725369811058, 3.3332715034484863, 3.1693332195281982, 3.189805045723915, 2.9422131180763245, 2.778094083070755, 2.7328681349754333, 2.509634166955948, 2.418952353298664, 2.1983617916703224, 2.1295891404151917, 1.945319838821888, 1.874770611524582, 1.7227182239294052, 1.5749933123588562, 1.4696112424135208, 1.376096360385418, 1.2957573644816875, 1.2270983271300793, 1.1374513283371925, 1.084581084549427, 1.0314581505954266, 0.974377728998661, 0.9111501388251781, 0.873058844357729, 0.7981841564178467, 0.7761994749307632, 0.7376271076500416, 0.6759444456547499, 0.6550835408270359, 0.6349634192883968, 0.6270791683346033, 0.5875874049961567, 0.5459601040929556, 0.5340988729149103, 0.5034519992768764, 0.49905645102262497, 0.4524228572845459, 0.4453664869070053, 0.43336278945207596, 0.41457843221724033, 0.3944456893950701, 0.3886603098362684, 0.3670841846615076]"
7.0,1.0,256.0,128.0,,0.006908951287937901,removal,0.0,0.1256458096648909,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2743539293004625,0.940306582506763,0.853129167645244,0.8228245363766049,0.885754168256765,"[4.1621096432209015, 3.98158597946167, 3.600189160555601, 3.7638876140117645, 3.4695947617292404, 3.543862834572792, 3.1846527755260468, 3.2407034039497375, 2.96590456366539, 3.0009738579392433, 2.8215760439634323, 2.7185201346874237, 2.4576375037431717, 2.2766825407743454, 2.190045543015003, 2.026267282664776, 1.9691693782806396, 1.7994706109166145, 1.6998840123414993, 1.5461123138666153, 1.5138558819890022, 1.3957652933895588, 1.3001723140478134, 1.2511330172419548, 1.1776432804763317, 1.0534497909247875, 1.019542720168829, 0.963481854647398, 0.8952521532773972, 0.8754110261797905, 0.8166334144771099, 0.7790410332381725, 0.7195069417357445, 0.6900600995868444, 0.6496431529521942, 0.6262534633278847, 0.6070162747055292, 0.5960199683904648, 0.5628129597753286, 0.5418112594634295, 0.5065238680690527, 0.48754807747900486, 0.4682914540171623, 0.45611713267862797, 0.4210150372236967, 0.4238229328766465, 0.4117990992963314, 0.3856752272695303, 0.3905425649136305, 0.3823257926851511]"
7.0,1.0,128.0,64.0,,0.0072058080425615,removal,0.0,0.12462218278185651,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2387554456102933,0.9430117222723174,0.8600329236101949,0.8313837375178317,0.8909551181715031,"[4.3419036865234375, 3.6106011867523193, 3.6474702656269073, 3.598148986697197, 3.2983922213315964, 3.1600300893187523, 3.265368953347206, 3.0516180098056793, 2.885334476828575, 2.9022868871688843, 2.6830569058656693, 2.5167983025312424, 2.492007590830326, 2.2889553010463715, 2.2168599516153336, 2.011103518307209, 1.939785398542881, 1.7765205800533295, 1.7119965106248856, 1.5806961879134178, 1.4466473832726479, 1.354078158736229, 1.2668539360165596, 1.2009061463177204, 1.1279476471245289, 1.0467239432036877, 0.9979151636362076, 0.9468957856297493, 0.8895657286047935, 0.8317625522613525, 0.8031525872647762, 0.7331565134227276, 0.7109735086560249, 0.6773893870413303, 0.6181666236370802, 0.603356447070837, 0.5838296581059694, 0.5770374685525894, 0.5390474982559681, 0.49977169930934906, 0.48939713276922703, 0.4644010253250599, 0.4583959002047777, 0.41521473601460457, 0.4103304594755173, 0.39498681388795376, 0.38206012919545174, 0.3614813294261694, 0.3558749705553055, 0.3359358161687851]"
6.0,1.0,256.0,64.0,,0.0073715607005188,removal,0.0,0.127648851259712,366.6,mean,GCNConv,10.0,8.0,1.0,200.0,0.2490455245342582,0.941809437932071,0.8574589562129633,0.8308131241084166,0.8859272171557,"[5.377586528658867, 4.821162283420563, 4.830716900527477, 4.451863534748554, 4.076633006334305, 3.9347593784332275, 3.5130022764205933, 3.309287689626217, 3.113051388412714, 2.800531692802906, 2.545327804982662, 2.274172268807888, 2.0622720308601856, 1.895521055907011, 1.713291972875595, 1.542398039251566, 1.4309815056622028, 1.2743336372077465, 1.1968027874827385, 1.09199570864439, 1.0309721603989601, 0.9292822610586882, 0.8575633112341166, 0.8090808428823948, 0.7454574722796679, 0.7020299825817347, 0.6666918322443962, 0.6109020188450813, 0.5800346098840237, 0.5654879566282034, 0.5360338445752859, 0.5115949809551239, 0.4818837847560644, 0.4575780276209116, 0.4203992150723934, 0.4015154931694269, 0.3933978034183383, 0.3751708948984742, 0.354489884339273, 0.3499826332554221, 0.3268745504319668, 0.30867600766941905, 0.3023891318589449, 0.29000103613361716, 0.2816726639866829, 0.2711341306567192, 0.2549121445044875, 0.25650423066690564, 0.24251400073990226, 0.22753345151431859]"
4.0,1.0,256.0,64.0,,0.0065910887279473,removal,0.0,0.10947037745824859,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.23263296674943906,0.9424706943192065,0.8564682162511126,0.8145506419400856,0.9029609850170598,"[3.420928657054901, 2.8206489235162735, 2.8066930323839188, 2.738458126783371, 2.5026007145643234, 2.3947804793715477, 2.3920773714780807, 2.227866403758526, 2.0803015753626823, 2.0433667674660683, 1.8947382718324661, 1.7708450630307198, 1.7190379202365875, 1.5851286202669144, 1.521898202598095, 1.3817205876111984, 1.3385633453726768, 1.2228181436657906, 1.1838605515658855, 1.0971820503473282, 1.0209367126226425, 0.9583155103027821, 0.9077998735010624, 0.8790272064507008, 0.8344196081161499, 0.7708882167935371, 0.7445964030921459, 0.7142930068075657, 0.6759881414473057, 0.6406629532575607, 0.6156812570989132, 0.5704644396901131, 0.5592014230787754, 0.5378798209130764, 0.49201694317162037, 0.4819647055119276, 0.4678146429359913, 0.4646874815225601, 0.4397366847842932, 0.41071711480617523, 0.4033221397548914, 0.38167619332671165, 0.3788857962936163, 0.34548328071832657, 0.34153342992067337, 0.3366577532142401, 0.3215564554557204, 0.3060454484075308, 0.3024740247055888, 0.28751074708998203]"
6.0,1.0,256.0,64.0,,0.0073558478308135,removal,0.0,0.1231962623927471,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2557660391976906,0.9412684099789599,0.8555140253917587,0.8253922967189729,0.8879689480510462,"[4.247721046209335, 3.55854170024395, 3.5543590784072876, 3.509416341781616, 3.2059957534074783, 3.062222570180893, 3.1367251574993134, 2.911865934729576, 2.7435086369514465, 2.718257173895836, 2.502697192132473, 2.344498410820961, 2.2848779782652855, 2.0916408598423004, 2.0248268097639084, 1.8147992715239525, 1.740317314863205, 1.5843810439109802, 1.525191105902195, 1.3969728648662567, 1.281794212758541, 1.1966230794787407, 1.1178573966026306, 1.0685104839503765, 0.99796437099576, 0.9307773411273956, 0.8871077075600624, 0.8473284915089607, 0.8028922043740749, 0.7515243887901306, 0.7208223529160023, 0.6567360777407885, 0.6397256441414356, 0.6086536329239607, 0.5609709043055773, 0.5463691130280495, 0.5305506531149149, 0.5256673563271761, 0.49143448285758495, 0.4576966520398855, 0.44883834570646286, 0.4242937043309212, 0.41866983845829964, 0.38097519613802433, 0.3767447490245104, 0.3652451802045107, 0.35096934251487255, 0.332646107301116, 0.3306776713579893, 0.30972371622920036]"
5.0,1.0,256.0,64.0,,0.0084384244017984,removal,0.0,0.1293977963540572,366.6,mean,GCNConv,15.0,10.0,1.0,200.0,0.329256279169643,0.9444544634806131,0.8634262268176596,0.8333808844507846,0.895721772452377,"[4.67548967897892, 3.92827408015728, 3.8840976506471634, 3.7897417694330215, 3.426772356033325, 3.2370285391807556, 3.2413032352924347, 2.9666481614112854, 2.7598491683602333, 2.676484927535057, 2.417892001569271, 2.2150909155607224, 2.1349578872323036, 1.9019005224108696, 1.8034542798995972, 1.6175806298851967, 1.5487074255943298, 1.3880487829446793, 1.3340751603245735, 1.2126260921359062, 1.103867530822754, 1.03067721799016, 0.969077717512846, 0.9237199537456036, 0.862931951880455, 0.8065547049045563, 0.7687631398439407, 0.7347431853413582, 0.6872156485915184, 0.6526337713003159, 0.6267629005014896, 0.5741144176572561, 0.5589520316570997, 0.5350077729672194, 0.4906647987663746, 0.4775574877858162, 0.46409254148602486, 0.4513504356145859, 0.4339144565165043, 0.40191168151795864, 0.3958820663392544, 0.3724219538271427, 0.37070236168801785, 0.3369493465870619, 0.3330283798277378, 0.3215894550085068, 0.30887615866959095, 0.2954502170905471, 0.29160627257078886, 0.27414809726178646]"
