K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,reliable_mini_batch,clusters,pos_weight,accuracy,f1,recall,precision,losses,f1_std
7.0,2.0,256.0,128.0,,0.0048772470691898,removal,0.0,0.230630527047169,366.6,mean,GCNConv,15.0,15.0,1.0,100.0,,0.9449039881831609,0.9065069311787542,0.8845965770171149,0.9295816772362573,"[7.7524778842926025, 8.240486800670624, 7.836522281169891, 7.7949665784835815, 7.64925754070282, 7.530584216117859, 7.687265038490295, 7.362180590629578, 7.418831408023834, 7.192689061164856, 7.484230935573578, 7.5521655678749084, 6.58911007642746, 6.757339954376221, 6.845130681991577, 6.8224945068359375, 6.509665489196777, 6.292498052120209, 6.4181665778160095, 6.169394433498383, 6.188019931316376, 6.011710524559021, 5.753942012786865, 5.798944532871246, 5.80206972360611, 5.7185158133506775, 5.519323825836182, 5.614373028278351, 5.330378830432892, 5.35071474313736, 5.138392239809036, 5.023059546947479, 5.053001940250397, 5.1150259375572205, 4.820961594581604, 4.955932378768921, 4.755941152572632, 4.512919843196869, 4.44807243347168, 4.320806980133057, 4.440635591745377, 4.3175342082977295, 4.0441718101501465, 3.949983775615692, 3.8448322415351868, 3.896377980709076, 3.6534091234207153, 3.7633479833602905, 3.7790858447551727, 3.558756858110428]",0.008598737981769184
10.0,2.0,256.0,128.0,,0.0032015937509715002,removal,0.0,0.2357719140817301,366.6,mean,GATConv,15.0,6.0,1.0,100.0,,0.9434268833087149,0.9064864201111702,0.9078239608801957,0.9051661341054886,"[10.146566271781921, 10.022767424583435, 9.790266394615173, 9.685509085655212, 9.616998434066772, 9.701580166816711, 10.09768283367157, 9.329331874847412, 9.861530184745789, 9.215919733047485, 9.469244599342346, 9.142107486724854, 8.998300671577454, 8.556261658668518, 9.326797664165497, 8.837058365345001, 8.808727383613586, 8.544456720352173, 8.716987073421478, 8.573606252670288, 8.159178853034973, 8.412824511528015, 8.574664175510406, 7.984975874423981, 8.40060579776764, 8.370941817760468, 8.268030166625977, 7.77524870634079, 7.792974829673767, 8.111864745616913, 7.6745211482048035, 7.868173718452454, 7.504665315151215, 7.537217855453491, 7.491302251815796, 7.711253762245178, 7.361504435539246, 7.243241012096405, 6.943609118461609, 7.363175392150879, 7.176834762096405, 7.212782859802246, 6.880558967590332, 7.026243031024933, 6.875890672206879, 6.721205413341522, 6.706665635108948, 6.802459895610809, 6.506242156028748, 6.548420608043671]",0.004135150111501708
7.0,1.0,64.0,256.0,,0.0048642544241012,removal,0.0,0.2137709697753579,366.6,mean,GATConv,10.0,8.0,1.0,100.0,0.7821615755597671,0.9430576070901033,0.9060322640561645,0.908557457212714,0.9035649164189887,"[8.684986650943756, 7.982708990573883, 8.271933376789093, 7.75239235162735, 7.734129905700684, 7.436608910560608, 7.287615120410919, 7.675685226917267, 7.135582864284515, 7.040810942649841, 7.2668695747852325, 6.679834008216858, 6.964076817035675, 6.442836731672287, 6.588576704263687, 6.103082537651062, 5.812113583087921, 6.038576424121857, 5.753384113311768, 5.449774950742722, 5.631048709154129, 5.270931988954544, 5.226997405290604, 5.059424787759781, 5.009887188673019, 4.713704824447632, 4.5834380984306335, 4.443207800388336, 4.480155974626541, 4.4693350195884705, 4.2499569952487946, 3.9269333481788635, 3.8447577357292175, 3.7266540825366974, 3.572910040616989, 3.5951727628707886, 3.4583230018615723, 3.305450990796089, 3.302189126610756, 3.2244931012392044, 3.16558113694191, 2.95748732984066, 2.821892663836479, 2.7985537499189377, 2.644278645515442, 2.641049325466156, 2.5811838507652283, 2.411280706524849, 2.3606898188591003, 2.304630145430565]",0.005717428169474762
8.0,2.0,128.0,128.0,,0.0057051618874663,removal,0.0,0.2094626975070034,366.6,mean,GCNConv,15.0,4.0,1.0,100.0,,0.9442392909896602,0.9057850414288605,0.8875305623471883,0.9248615136121406,"[8.071416854858398, 8.566264748573303, 8.690521359443665, 8.5213742852211, 8.406100273132324, 7.868249773979187, 7.352217316627502, 7.4148008823394775, 7.998421549797058, 7.778777241706848, 7.674163520336151, 7.26895946264267, 7.19254070520401, 7.2152233719825745, 7.607473254203796, 6.560378730297089, 7.403162956237793, 6.5507166385650635, 6.590666234493256, 6.378604710102081, 6.2565911412239075, 6.28151398897171, 6.264877021312714, 6.040147364139557, 5.987927496433258, 5.846770107746124, 5.713917672634125, 5.769292056560516, 5.5358574986457825, 5.526064515113831, 5.176154971122742, 5.201699376106262, 5.113738059997559, 4.974773168563843, 4.860936224460602, 4.717645734548569, 4.511239528656006, 4.427891254425049, 4.519145488739014, 4.369930922985077, 4.148415982723236, 4.044833093881607, 3.9657220244407654, 3.760071635246277, 3.674748808145523, 3.699862450361252, 3.515318214893341, 3.3512085378170013, 3.4318734407424927, 3.327387273311615]",0.003944411210682967
10.0,2.0,128.0,128.0,,0.0077988340655474,removal,0.0,0.2115994425333064,366.6,mean,GCNConv,15.0,3.0,1.0,100.0,,0.9444608567208272,0.9054673028600302,0.880440097799511,0.9322141033313557,"[8.756526231765747, 9.382787346839905, 9.483577370643616, 9.1794593334198, 9.050536513328552, 8.356472551822662, 7.771198749542236, 7.729089856147766, 8.460002839565277, 8.17032241821289, 8.075404107570648, 7.544117331504822, 7.432410717010498, 7.45040237903595, 7.816062808036804, 6.713729619979858, 7.533257722854614, 6.582831680774689, 6.6132349371910095, 6.338595449924469, 6.220986247062683, 6.184389650821686, 6.1222323179244995, 5.877012014389038, 5.756420433521271, 5.629857540130615, 5.414470970630646, 5.435383677482605, 5.174712538719177, 5.126355946063995, 4.763493716716766, 4.754039525985718, 4.596118807792664, 4.4345110058784485, 4.321174532175064, 4.128006428480148, 3.8979132175445557, 3.8440677523612976, 3.84182608127594, 3.686360239982605, 3.4762535393238068, 3.363913655281067, 3.2539528012275696, 3.070239871740341, 2.9806978702545166, 2.943357437849045, 2.8005882799625397, 2.6427954137325287, 2.694108784198761, 2.5888479351997375]",0.0013892846160092412
9.0,2.0,128.0,128.0,,0.0042810293729218,removal,0.0,0.2207481625547064,366.6,mean,GCNConv,15.0,6.0,1.0,100.0,,0.9437223042836042,0.9053557613005918,0.89119804400978,0.9200787530178871,"[8.530034840106964, 9.169046878814697, 9.323731780052185, 9.170324981212616, 9.033543467521667, 8.464368999004364, 7.800283312797546, 7.991137683391571, 8.817642390727997, 8.613540530204773, 8.531511843204498, 8.111902117729187, 8.013379752635956, 8.09809523820877, 8.653284966945648, 7.349406898021698, 8.45412266254425, 7.445358455181122, 7.576373517513275, 7.3663769364356995, 7.32767915725708, 7.388395249843597, 7.4731205105781555, 7.176508128643036, 7.224589765071869, 7.079859912395477, 6.978433012962341, 7.0579129457473755, 6.814844012260437, 6.91022801399231, 6.524873316287994, 6.622393727302551, 6.6125094294548035, 6.390509188175201, 6.350328207015991, 6.202723503112793, 6.019750475883484, 5.949074149131775, 6.130843102931976, 5.984372615814209, 5.744516313076019, 5.6378432512283325, 5.643904149532318, 5.351617932319641, 5.287807583808899, 5.36831533908844, 5.124823868274689, 4.975257039070129, 5.069856643676758, 4.968925178050995]",0.0024794191046197305
7.0,2.0,256.0,128.0,,0.0050318983412546,removal,0.0,0.2344387980408166,366.6,mean,GATConv,15.0,2.0,1.0,300.0,,0.9426144756277697,0.9052236119891157,0.9073349633251834,0.9031357631422701,"[24.22992032766342, 23.347397565841675, 22.59797978401184, 21.689094126224518, 20.48683726787567, 20.095815062522888, 18.83725517988205, 17.626217305660248, 17.944545090198517, 16.209435760974884, 15.899732410907745, 14.894280433654785, 14.033081710338593, 13.302205830812454, 12.400738149881363, 12.020259708166122, 11.572732150554657, 10.890407472848892, 10.026241034269333, 9.350240051746368, 8.923839300870895, 8.316772639751434, 7.897442162036896, 7.556146025657654, 7.026934593915939, 6.6374521702528, 6.625665128231049, 5.983786508440971, 5.724620446562767, 5.401427283883095, 5.21604385972023, 5.018179282546043, 4.621178276836872, 4.440113350749016, 4.305555075407028, 3.9863496869802475, 3.892594739794731, 3.713992804288864, 3.5554324090480804, 3.491198517382145, 3.3321766927838326, 3.0490385070443153, 2.9945916682481766, 2.937876507639885, 2.7885744348168373, 2.6278501600027084, 2.713321842253208, 2.5113622918725014, 2.4211194589734077, 2.3332630395889282]",0.004170290207221113
9.0,2.0,256.0,128.0,,0.0052846976274461,removal,0.0,0.2331854070409313,366.6,mean,GATConv,15.0,7.0,1.0,100.0,,0.9426883308714921,0.9046358306564575,0.8997555012224939,0.9095922817256696,"[9.133273720741272, 9.163118362426758, 9.109287738800049, 8.741407334804535, 8.622325003147125, 8.759505093097687, 9.080345869064331, 8.37244713306427, 8.536582589149475, 8.313776969909668, 8.20445454120636, 8.080060005187988, 7.7887983322143555, 7.505545675754547, 7.748329937458038, 7.5684749484062195, 7.370943069458008, 7.100763261318207, 7.342851459980011, 7.245302200317383, 6.769440054893494, 6.901239275932312, 6.773825407028198, 6.528045058250427, 6.520310759544373, 6.63203090429306, 6.4103750586509705, 6.095267117023468, 6.035053968429565, 6.049451172351837, 5.9463613629341125, 5.926521003246307, 5.7413641810417175, 5.520482420921326, 5.5386587381362915, 5.492316365242004, 5.244507789611816, 5.232420206069946, 5.0175780057907104, 5.007087349891663, 4.994323670864105, 4.783644795417786, 4.691848814487457, 4.633352637290955, 4.506903052330017, 4.438663184642792, 4.262122690677643, 4.211048364639282, 4.02088725566864, 4.0253413915634155]",0.007221256415794494
9.0,2.0,128.0,128.0,,0.0058010601256099,removal,0.0,0.2366581512697239,366.6,mean,GCNConv,15.0,6.0,1.0,200.0,,0.9415066469719349,0.9045254427699014,0.9176039119804402,0.8918828400580836,"[22.385053753852844, 22.42280900478363, 21.943697571754456, 21.764233112335205, 20.110254228115082, 19.850027441978455, 19.067842721939087, 18.214139699935913, 16.996759176254272, 16.61660462617874, 16.13950937986374, 15.411570250988007, 15.750838816165924, 13.815103828907013, 14.783383190631866, 12.950795412063599, 12.395291835069656, 12.458561778068542, 11.814948081970215, 11.610650897026062, 10.685089707374573, 10.488870620727539, 10.494324862957, 9.9218390583992, 9.019122183322906, 9.236074596643448, 8.50214758515358, 8.187104046344757, 7.855714529752731, 7.310470551252365, 7.402671188116074, 7.129206895828247, 6.667342692613602, 6.327037960290909, 6.242982506752014, 5.838861435651779, 5.6978843212127686, 5.568836212158203, 5.199880361557007, 5.249827176332474, 4.860737696290016, 4.596429720520973, 4.481366828083992, 4.478108197450638, 4.1218685656785965, 4.093485891819, 3.8844182044267654, 3.731236234307289, 3.6217058300971985, 3.459408864378929]",0.005937120936369163
9.0,2.0,128.0,128.0,,0.0070540908842886,removal,0.0,0.21209947038549756,366.6,mean,GCNConv,15.0,6.0,1.0,100.0,,0.9435007385524372,0.9043130623119999,0.8838630806845966,0.9258216440985034,"[8.327441275119781, 8.925198674201965, 9.031383752822876, 8.778217911720276, 8.667537689208984, 8.06020438671112, 7.45548814535141, 7.5217589139938354, 8.201349973678589, 7.9288846254348755, 7.804952323436737, 7.30775511264801, 7.248116552829742, 7.29940140247345, 7.6150763630867, 6.525683224201202, 7.378120720386505, 6.454643964767456, 6.473244726657867, 6.227331161499023, 6.117286801338196, 6.094905197620392, 6.050259530544281, 5.811054885387421, 5.7143261432647705, 5.614775240421295, 5.418185353279114, 5.44600248336792, 5.164396286010742, 5.153554081916809, 4.789340019226074, 4.799124896526337, 4.665183126926422, 4.491590112447739, 4.3831378519535065, 4.2161257565021515, 4.002155840396881, 3.914450168609619, 3.9598358869552612, 3.802292436361313, 3.592017263174057, 3.4932035505771637, 3.3920482099056244, 3.2022959887981415, 3.1149710416793823, 3.1120738685131073, 2.9586206674575806, 2.7921504378318787, 2.8502186834812164, 2.738673597574234]",0.0029986005147832864
8.0,2.0,128.0,128.0,,0.0055346765698963,removal,0.0,0.23237171363031867,366.6,mean,GCNConv,15.0,5.0,1.0,100.0,,0.9421713441654358,0.9042924880556183,0.904156479217604,0.9046745767266522,"[7.908273696899414, 8.477750658988953, 8.560112595558167, 8.366516947746277, 8.239610493183136, 7.736677050590515, 7.247304141521454, 7.269810914993286, 7.860238969326019, 7.7179431319236755, 7.596784770488739, 7.16538268327713, 7.102245271205902, 7.193342208862305, 7.544689297676086, 6.531926155090332, 7.382432758808136, 6.487634301185608, 6.5299418568611145, 6.34698098897934, 6.252077519893646, 6.291778206825256, 6.274473190307617, 6.023404121398926, 5.965027987957001, 5.8740726709365845, 5.717395544052124, 5.769639313220978, 5.551533281803131, 5.548249661922455, 5.209630072116852, 5.286374151706696, 5.154829561710358, 5.003877699375153, 4.91227912902832, 4.730695158243179, 4.560181736946106, 4.4964626133441925, 4.565542578697205, 4.422803282737732, 4.200544774532318, 4.120865315198898, 4.025924026966095, 3.8249997794628143, 3.7532601356506348, 3.7716674208641052, 3.59254789352417, 3.416703552007675, 3.489848494529724, 3.384831815958023]",0.0027491424928960248
10.0,2.0,128.0,128.0,,0.004314040704794,removal,0.0,0.2106216390198466,366.6,mean,GCNConv,15.0,8.0,1.0,100.0,,0.9431314623338258,0.9042579514039659,0.8892420537897312,0.9198634699790255,"[8.874097645282745, 9.578532814979553, 9.755807876586914, 9.535214066505432, 9.508729338645935, 8.799544334411621, 8.150801539421082, 8.342734396457672, 9.204594612121582, 8.955143451690674, 8.966619610786438, 8.48395562171936, 8.39539349079132, 8.457072079181671, 9.111986577510834, 7.672056972980499, 8.868430614471436, 7.737337827682495, 7.89355206489563, 7.718286037445068, 7.652929306030273, 7.711796760559082, 7.8454025983810425, 7.476810991764069, 7.606459856033325, 7.410995960235596, 7.302620530128479, 7.358554899692535, 7.197619140148163, 7.291555643081665, 6.885302543640137, 7.004775106906891, 6.995709121227264, 6.740241348743439, 6.68142706155777, 6.580267310142517, 6.34939706325531, 6.307928681373596, 6.5301079750061035, 6.364750266075134, 6.108013331890106, 6.012920022010803, 6.034047484397888, 5.693550288677216, 5.636696815490723, 5.7115747928619385, 5.457745730876923, 5.329842150211334, 5.4532827734947205, 5.310958445072174]",0.0037005044208132326
8.0,2.0,128.0,128.0,,0.006523227929291201,removal,0.0,0.2212848995447875,366.6,sum,GCNConv,10.0,3.0,1.0,200.0,,0.9427621861152142,0.9040066110415056,0.8919315403422982,0.9164635282716462,"[30.871142387390137, 30.21687549352646, 27.21547043323517, 26.718000650405884, 25.139831125736237, 23.289894580841064, 22.007899522781372, 19.94948834180832, 19.404046595096588, 18.099579334259033, 16.606824100017548, 15.634281039237976, 15.124017357826233, 13.583871871232986, 12.684546023607254, 12.035058557987213, 11.194489270448685, 10.477764159440994, 9.861278474330902, 9.360593289136887, 8.510305881500244, 7.994613498449326, 7.75300657749176, 7.171055912971497, 6.6278494000434875, 6.234764635562897, 5.75763002038002, 5.466033309698105, 5.281452372670174, 4.774519458413124, 4.673810720443726, 4.4107648730278015, 4.145363822579384, 4.045770987868309, 3.857658416032791, 3.655913755297661, 3.50126414000988, 3.367449574172497, 3.1683670803904533, 3.084096446633339, 2.959956832230091, 2.743828773498535, 2.748140849173069, 2.5844426825642586, 2.454476624727249, 2.454317733645439, 2.2965019792318344, 2.1864852607250214, 2.089469902217388, 2.0761402621865273]",0.006318428427877738
9.0,2.0,128.0,128.0,,0.0050411671392555,removal,0.0,0.21777811132176467,366.6,mean,GCNConv,15.0,6.0,1.0,200.0,,0.9422451994091581,0.9039947907792447,0.900244498777506,0.9077859826926632,"[23.148930549621582, 23.003746390342712, 22.522122859954834, 22.66508263349533, 21.095122575759888, 20.898994743824005, 20.072737514972687, 19.357166349887848, 18.041044235229492, 17.720264852046967, 17.47715324163437, 16.62635511159897, 17.178171575069427, 15.087884962558746, 16.241930842399597, 14.182192206382751, 13.707886695861816, 13.863601505756378, 13.205290496349335, 13.076347768306732, 12.101514339447021, 11.929516971111298, 12.028612911701202, 11.430678367614746, 10.495082139968872, 10.844144135713577, 10.020429164171219, 9.687197089195251, 9.372696220874786, 8.698446124792099, 8.912936389446259, 8.666298359632492, 8.076505035161972, 7.716039657592773, 7.6277579963207245, 7.199138045310974, 7.052327394485474, 6.943184286355972, 6.517593502998352, 6.558072000741959, 6.103642851114273, 5.76791313290596, 5.669351100921631, 5.675148457288742, 5.1890662759542465, 5.18558406829834, 4.912355750799179, 4.753097623586655, 4.630036801099777, 4.409109711647034]",0.003901864227142952
7.0,1.0,64.0,256.0,,0.0051477314369571,removal,0.0,0.21301226707127457,366.6,mean,GATConv,10.0,7.0,1.0,100.0,0.7866226180679152,0.9417282127031019,0.9039685958630883,0.9078239608801957,0.9001821423456379,"[8.695834338665009, 7.997785270214081, 8.262494325637817, 7.752026557922363, 7.725490868091583, 7.419395267963409, 7.264107406139374, 7.641042470932007, 7.098499447107315, 6.985498487949371, 7.200270712375641, 6.606645822525024, 6.876144886016846, 6.352376192808151, 6.478657007217407, 5.9989312291145325, 5.708087712526321, 5.908604860305786, 5.620149105787277, 5.319336533546448, 5.4725499749183655, 5.114578694105148, 5.059364199638367, 4.884577751159668, 4.826255917549133, 4.54083251953125, 4.396686553955078, 4.260993301868439, 4.27577731013298, 4.256504833698273, 4.0423038601875305, 3.7217337787151337, 3.6353638768196106, 3.519052803516388, 3.367306187748909, 3.3788940012454987, 3.245976001024246, 3.0965301543474197, 3.0894513726234436, 3.0144240260124207, 2.9519033432006836, 2.7564331144094467, 2.6234009116888046, 2.598168581724167, 2.451696515083313, 2.444961369037628, 2.391151174902916, 2.227605924010277, 2.1829805076122284, 2.1271874457597733]",0.004071800440668174
